****** MODEL SUMMARY ******
{"C": 2097152, "decision_function_shape": "ovr", "kernel": "rbf", "gamma": 0.00013020833333333333}
****** TRAIN SUMMARY ******
training num #497
training confusion matrix:
11	0	0	0	0
0	76	6	0	0
0	34	250	32	0
0	0	9	75	0
0	0	0	0	4
training accuracy:
1.0	0.926829268292683	0.7911392405063291	0.8928571428571429	1.0
total training accuracy #0.837022132797
****** TEST SUMMARY ******
testing num #216
testing confusion matrix:
4	2	0	0	0
5	27	4	0	0
1	21	98	15	1
0	1	4	29	2
0	0	0	1	1
testing accuracy:
0.6666666666666666	0.75	0.7205882352941176	0.8055555555555556	0.5
total testing accuracy #0.736111111111
****** CASE SUMMARY ******
case num #11
case confusion matrix:
0	0	0	0	0
0	1	0	0	0
0	1	5	1	0
0	0	0	3	0
0	0	0	0	0
case accuracy:
0	1.0	0.7142857142857143	1.0	0
total case accuracy #0.818181818182
****** TRAIN DETAIL ******
15	1	1
11	1	1
8	1	1
5	1	1
3	1	1
12	1	1
1	1	1
16	1	1
13	1	1
7	1	1
6	1	1
29	2	2
73	2	2
79	2	2
70	2	2
50	2	2
36	2	2
55	2	2
31	2	2
95	2	2
24	2	2
77	2	2
113	2	2
54	2	2
27	2	2
99	2	2
63	2	2
39	2	2
53	2	2
91	2	2
114	2	3
35	2	2
134	2	3
94	2	2
107	2	2
93	2	2
46	2	2
116	2	2
128	2	2
124	2	3
33	2	2
104	2	2
133	2	3
37	2	2
103	2	2
81	2	2
87	2	2
127	2	2
65	2	2
58	2	2
117	2	2
121	2	2
88	2	2
43	2	3
20	2	2
66	2	2
56	2	2
40	2	2
51	2	2
83	2	2
101	2	2
100	2	2
62	2	2
89	2	2
19	2	2
105	2	2
80	2	2
25	2	2
60	2	2
98	2	2
22	2	2
84	2	2
75	2	2
122	2	2
69	2	3
74	2	2
132	2	2
21	2	2
59	2	2
130	2	2
82	2	2
119	2	2
61	2	2
23	2	2
118	2	2
26	2	2
125	2	2
112	2	2
41	2	2
71	2	2
57	2	2
120	2	2
92	2	2
334	3	3
142	3	3
418	3	3
546	3	3
459	3	3
252	3	3
480	3	4
278	3	3
280	3	2
410	3	3
363	3	3
183	3	3
229	3	3
525	3	4
415	3	3
243	3	3
405	3	3
266	3	3
436	3	3
450	3	3
390	3	3
446	3	3
562	3	3
491	3	3
429	3	3
439	3	3
377	3	3
217	3	3
320	3	3
341	3	3
338	3	3
362	3	4
139	3	2
500	3	3
515	3	3
239	3	3
358	3	3
306	3	4
182	3	2
497	3	4
373	3	3
313	3	3
430	3	3
141	3	2
581	3	3
384	3	3
399	3	3
467	3	3
279	3	3
342	3	3
422	3	3
136	3	2
260	3	3
309	3	3
349	3	3
188	3	2
299	3	3
523	3	3
396	3	3
254	3	3
171	3	2
164	3	2
179	3	2
388	3	3
496	3	4
249	3	3
569	3	3
453	3	3
521	3	3
154	3	2
386	3	3
516	3	3
379	3	3
426	3	4
248	3	4
