****** MODEL SUMMARY ******
{"multi_class": "ovr", "C": 4.2, "penalty": "l1"}
****** TRAIN SUMMARY ******
training num #426
training confusion matrix:
4	6	0	0	0
7	33	30	0	0
0	2	249	19	1
0	0	36	35	1
0	0	0	1	2
training accuracy:
0.4	0.4714285714285714	0.9188191881918819	0.4861111111111111	0.6666666666666666
total training accuracy #0.758215962441
****** TEST SUMMARY ******
testing num #287
testing confusion matrix:
1	6	0	0	0
2	13	33	0	0
1	2	165	11	2
1	0	14	32	1
0	0	1	2	0
testing accuracy:
0.14285714285714285	0.2708333333333333	0.9116022099447514	0.6666666666666666	0.0
total testing accuracy #0.735191637631
****** CASE SUMMARY ******
case num #11
case confusion matrix:
0	0	0	0	0
0	0	1	0	0
0	0	6	1	0
0	0	1	2	0
0	0	0	0	0
case accuracy:
0	0.0	0.8571428571428571	0.6666666666666666	0
total case accuracy #0.727272727273
****** TRAIN DETAIL ******
14	1	2
3	1	1
0	1	1
6	1	2
1	1	1
15	1	2
2	1	2
8	1	2
5	1	1
12	1	2
110	2	3
35	2	2
75	2	3
80	2	2
20	2	2
17	2	2
39	2	2
120	2	3
71	2	2
81	2	2
130	2	3
111	2	3
83	2	3
108	2	3
28	2	2
25	2	1
88	2	1
63	2	1
51	2	2
34	2	2
74	2	3
68	2	2
124	2	3
129	2	2
115	2	2
94	2	3
55	2	2
23	2	2
30	2	2
116	2	1
31	2	1
61	2	3
42	2	2
122	2	3
103	2	3
29	2	3
58	2	2
24	2	1
18	2	2
118	2	3
95	2	3
26	2	2
45	2	2
87	2	2
105	2	3
85	2	3
107	2	3
64	2	3
33	2	2
47	2	2
104	2	3
66	2	3
60	2	3
76	2	3
19	2	2
125	2	2
57	2	2
62	2	2
102	2	3
79	2	2
52	2	2
126	2	3
70	2	3
82	2	2
41	2	3
121	2	1
56	2	2
112	2	3
73	2	2
127	2	3
345	3	4
226	3	3
579	3	3
497	3	4
234	3	3
189	3	3
251	3	3
273	3	3
289	3	3
138	3	3
326	3	3
394	3	3
445	3	3
367	3	4
349	3	3
338	3	3
259	3	3
378	3	3
415	3	3
417	3	3
519	3	3
537	3	3
299	3	3
218	3	3
442	3	3
271	3	3
518	3	3
400	3	3
176	3	3
215	3	3
325	3	3
413	3	3
475	3	3
261	3	3
311	3	3
457	3	3
208	3	3
283	3	3
303	3	3
433	3	3
418	3	3
286	3	4
297	3	3
161	3	3
211	3	3
409	3	3
444	3	3
471	3	3
249	3	3
569	3	3
535	3	3
372	3	3
250	3	3
489	3	3
374	3	4
514	3	3
531	3	3
174	3	4
264	3	4
355	3	3
414	3	3
203	3	3
453	3	3
568	3	4
217	3	3
536	3	3
449	3	3
557	3	3
347	3	3
266	3	3
499	3	4
564	3	3
561	3	3
352	3	3
183	3	3
315	3	3
225	3	3
320	3	3
511	3	3
222	3	3
554	3	3
167	3	3
547	3	3
288	3	3
213	3	3
196	3	3
505	3	3
159	3	3
396	3	3
335	3	3
141	3	3
186	3	3
476	3	3
553	3	3
198	3	3
437	3	4
257	3	3
368	3	3
278	3	3
255	3	3
210	3	3
267	3	3
163	3	3
383	3	3
552	3	3
515	3	3
527	3	3
498	3	4
152	3	3
357	3	3
420	3	3
224	3	3
562	3	3
398	3	3
135	3	3
307	3	3
467	3	3
180	3	3
459	3	3
581	3	2
385	3	3
324	3	3
431	3	3
148	3	3
483	3	3
479	3	4
468	3	3
565	3	3
344	3	4
435	3	3
360	3	3
151	3	3
243	3	3
187	3	3
146	3	3
392	3	3
280	3	3
524	3	3
317	3	3
402	3	3
424	3	3
466	3	3
440	3	3
508	3	3
496	3	3
239	3	3
571	3	3
354	3	3
551	3	3
316	3	3
481	3	3
276	3	3
534	3	3
488	3	3
490	3	3
277	3	3
351	3	3
513	3	3
322	3	3
290	3	3
231	3	3
491	3	3
403	3	4
506	3	3
252	3	3
512	3	3
254	3	3
425	3	3
363	3	3
487	3	4
573	3	3
441	3	3
584	3	3
411	3	3
451	3	3
428	3	3
256	3	3
301	3	3
484	3	3
364	3	3
329	3	3
379	3	3
296	3	3
319	3	2
214	3	3
439	3	3
577	3	3
356	3	3
523	3	3
365	3	3
192	3	3
200	3	3
160	3	3
456	3	3
465	3	3
412	3	3
143	3	3
184	3	3
421	3	3
216	3	3
438	3	3
376	3	3
348	3	3
310	3	3
300	3	3
529	3	3
520	3	3
137	3	3
410	3	3
586	3	3
175	3	3
242	3	3
530	3	3
150	3	3
199	3	3
212	3	3
168	3	3
395	3	3
493	3	3
328	3	3
232	3	3
156	3	4
188	3	3
204	3	3
540	3	3
172	3	3
576	3	3
248	3	4
291	3	3
359	3	3
408	3	3
501	3	3
556	3	3
460	3	3
149	3	3
559	3	3
312	3	3
240	3	3
282	3	3
230	3	3
194	3	3
178	3	3
181	3	3
235	3	3
201	3	3
384	3	3
275	3	3
227	3	3
221	3	4
422	3	5
521	3	3
426	3	3
195	3	3
464	3	4
304	3	3
423	3	3
469	3	3
522	3	3
548	3	3
538	3	3
245	3	3
170	3	3
387	3	3
549	3	3
546	3	3
236	3	3
327	3	3
369	3	3
318	3	3
404	3	3
144	3	3
608	4	4
626	4	3
668	4	4
691	4	3
619	4	4
634	4	3
681	4	4
590	4	3
602	4	3
629	4	4
614	4	4
674	4	3
669	4	4
670	4	4
692	4	5
613	4	3
599	4	3
589	4	3
705	4	4
621	4	4
597	4	3
609	4	4
615	4	4
655	4	4
610	4	4
676	4	3
657	4	4
656	4	4
696	4	4
694	4	4
592	4	3
600	4	3
638	4	4
706	4	4
596	4	3
639	4	3
700	4	4
618	4	3
588	4	3
620	4	3
593	4	3
632	4	3
653	4	4
686	4	4
622	4	4
591	4	4
637	4	3
645	4	3
661	4	3
693	4	4
652	4	3
667	4	4
636	4	3
617	4	3
663	4	4
688	4	4
679	4	3
677	4	4
687	4	3
704	4	4
658	4	4
678	4	4
651	4	3
701	4	4
604	4	3
611	4	3
624	4	3
598	4	3
664	4	4
644	4	3
628	4	3
685	4	3
708	5	5
709	5	5
712	5	4
****** TEST DETAIL ******
11	1	2
10	1	2
16	1	2
4	1	2
7	1	1
13	1	2
9	1	2
91	2	3
67	2	2
132	2	3
48	2	3
46	2	3
117	2	3
27	2	3
119	2	3
77	2	3
22	2	2
99	2	3
97	2	3
43	2	3
134	2	3
54	2	2
123	2	3
72	2	3
65	2	3
131	2	3
128	2	3
38	2	2
100	2	3
106	2	3
90	2	3
114	2	3
93	2	3
78	2	3
92	2	3
53	2	3
44	2	2
89	2	1
101	2	3
40	2	2
69	2	3
98	2	3
59	2	3
50	2	3
96	2	2
21	2	2
36	2	2
109	2	3
133	2	3
37	2	2
32	2	2
113	2	1
86	2	2
49	2	2
84	2	3
375	3	3
472	3	3
429	3	3
309	3	3
140	3	3
179	3	3
220	3	3
270	3	3
474	3	3
193	3	3
567	3	3
