****** MODEL SUMMARY ******
{"multi_class": "ovr", "C": 2.4000000000000004, "penalty": "l1"}
****** TRAIN SUMMARY ******
training num #426
training confusion matrix:
8	2	0	0	0
6	24	40	0	0
1	5	233	24	8
0	0	22	47	3
0	0	1	1	1
training accuracy:
0.8	0.34285714285714286	0.8597785977859779	0.6527777777777778	0.3333333333333333
total training accuracy #0.734741784038
****** TEST SUMMARY ******
testing num #287
testing confusion matrix:
3	4	0	0	0
8	18	20	1	1
1	2	151	19	8
0	0	19	27	2
0	0	1	2	0
testing accuracy:
0.42857142857142855	0.375	0.8342541436464088	0.5625	0.0
total testing accuracy #0.693379790941
****** CASE SUMMARY ******
case num #11
case confusion matrix:
0	0	0	0	0
0	0	1	0	0
0	0	6	1	0
0	0	1	2	0
0	0	0	0	0
case accuracy:
0	0.0	0.8571428571428571	0.6666666666666666	0
total case accuracy #0.727272727273
****** TRAIN DETAIL ******
2	1	1
12	1	2
4	1	1
9	1	1
13	1	1
1	1	1
3	1	1
6	1	1
16	1	2
0	1	1
52	2	2
97	2	3
47	2	2
77	2	3
104	2	3
96	2	2
76	2	3
110	2	3
93	2	3
134	2	3
28	2	1
79	2	3
90	2	3
84	2	3
78	2	3
42	2	1
63	2	3
128	2	3
57	2	2
80	2	2
112	2	3
95	2	1
55	2	2
108	2	3
34	2	2
67	2	2
130	2	3
88	2	1
72	2	3
46	2	1
111	2	3
106	2	3
118	2	3
86	2	2
119	2	3
133	2	3
26	2	2
102	2	3
61	2	3
17	2	2
30	2	2
60	2	3
74	2	3
120	2	3
123	2	2
56	2	2
100	2	3
48	2	2
41	2	3
126	2	3
107	2	3
49	2	3
23	2	2
32	2	2
65	2	3
75	2	3
70	2	3
62	2	2
45	2	2
101	2	1
69	2	3
40	2	2
92	2	3
20	2	2
89	2	2
127	2	3
39	2	2
22	2	2
114	2	3
85	2	3
432	3	3
417	3	3
247	3	3
315	3	3
170	3	3
491	3	3
173	3	3
298	3	3
354	3	3
579	3	3
257	3	3
251	3	3
445	3	3
307	3	3
574	3	3
476	3	3
347	3	3
320	3	3
546	3	3
