****** MODEL SUMMARY ******
{"C": 10.0, "multi_class": "ovr", "penalty": "l2"}
****** TRAIN SUMMARY ******
training num #497
training confusion matrix:
6	5	0	0	0
5	38	38	0	1
1	7	280	21	7
0	0	27	56	1
0	0	1	2	1
training accuracy:
0.5454545454545454	0.4634146341463415	0.8860759493670886	0.6666666666666666	0.25
total training accuracy #0.766599597586
****** TEST SUMMARY ******
testing num #216
testing confusion matrix:
2	4	0	0	0
5	18	11	2	0
1	4	118	11	2
0	0	20	15	1
0	0	1	1	0
testing accuracy:
0.3333333333333333	0.5	0.8676470588235294	0.4166666666666667	0.0
total testing accuracy #0.708333333333
****** CASE SUMMARY ******
case num #11
case confusion matrix:
0	0	0	0	0
0	0	1	0	0
0	0	6	1	0
0	0	1	2	0
0	0	0	0	0
case accuracy:
0	0.0	0.8571428571428571	0.6666666666666666	0
total case accuracy #0.727272727273
****** TRAIN DETAIL ******
12	1	2
15	1	1
6	1	1
1	1	2
16	1	2
9	1	2
0	1	1
11	1	1
5	1	1
4	1	1
10	1	2
96	2	2
28	2	1
53	2	3
21	2	2
132	2	3
104	2	3
115	2	2
125	2	2
114	2	3
100	2	3
58	2	2
119	2	3
49	2	3
93	2	3
134	2	3
48	2	3
89	2	2
71	2	2
116	2	1
133	2	3
113	2	2
97	2	3
31	2	1
81	2	2
34	2	2
41	2	3
102	2	3
105	2	3
20	2	2
69	2	3
59	2	3
117	2	3
39	2	2
122	2	3
29	2	2
51	2	2
95	2	2
72	2	3
50	2	2
77	2	3
62	2	2
32	2	2
84	2	3
17	2	2
70	2	3
43	2	3
123	2	2
47	2	2
68	2	2
60	2	3
22	2	2
44	2	2
118	2	3
86	2	2
73	2	2
80	2	2
55	2	2
79	2	2
112	2	2
85	2	3
42	2	1
33	2	2
75	2	3
25	2	2
98	2	2
38	2	2
76	2	2
106	2	3
131	2	3
120	2	3
121	2	3
101	2	1
66	2	3
124	2	2
65	2	3
36	2	2
109	2	5
128	2	3
74	2	3
82	2	3
111	2	3
18	2	2
362	3	4
154	3	3
539	3	3
525	3	4
266	3	3
550	3	3
299	3	3
586	3	3
485	3	3
180	3	3
233	3	3
331	3	3
494	3	3
178	3	3
198	3	3
234	3	3
227	3	3
442	3	3
443	3	3
526	3	3
423	3	3
523	3	3
330	3	3
177	3	3
293	3	3
518	3	3
463	3	5
561	3	3
368	3	3
488	3	3
383	3	3
191	3	3
333	3	3
305	3	3
312	3	3
207	3	3
578	3	3
141	3	3
