****** MODEL SUMMARY ******
{"decision_function_shape": "ovr", "kernel": "rbf", "C": 65536, "gamma": 0.00026041666666666666}
****** TRAIN SUMMARY ******
training num #568
training confusion matrix:
12	1	0	0	0
3	86	5	0	0
0	42	280	37	2
0	0	14	82	0
0	0	0	0	4
training accuracy:
0.9230769230769231	0.9148936170212766	0.775623268698061	0.8541666666666666	1.0
total training accuracy #0.816901408451
****** TEST SUMMARY ******
testing num #145
testing confusion matrix:
2	2	0	0	0
4	14	6	0	0
0	9	68	13	1
0	0	5	19	0
0	0	0	2	0
testing accuracy:
0.5	0.5833333333333334	0.7472527472527473	0.7916666666666666	0.0
total testing accuracy #0.710344827586
****** CASE SUMMARY ******
case num #11
case confusion matrix:
0	0	0	0	0
0	1	0	0	0
0	1	5	1	0
0	0	0	3	0
0	0	0	0	0
case accuracy:
0	1.0	0.7142857142857143	1.0	0
total case accuracy #0.818181818182
****** TRAIN DETAIL ******
10	1	1
15	1	1
1	1	1
6	1	1
8	1	1
14	1	2
9	1	1
0	1	1
3	1	1
2	1	1
7	1	1
12	1	1
5	1	1
29	2	2
108	2	3
68	2	2
78	2	2
62	2	2
99	2	2
121	2	2
91	2	2
40	2	2
36	2	2
41	2	2
57	2	2
55	2	2
115	2	2
46	2	2
30	2	2
72	2	2
104	2	2
22	2	2
73	2	2
92	2	3
52	2	2
114	2	3
90	2	2
20	2	2
84	2	2
42	2	1
103	2	2
87	2	2
133	2	3
110	2	2
26	2	2
127	2	2
85	2	2
94	2	2
49	2	2
21	2	2
63	2	1
79	2	2
58	2	2
97	2	2
105	2	2
48	2	2
107	2	2
37	2	2
32	2	2
116	2	2
75	2	2
123	2	2
67	2	2
54	2	2
51	2	2
101	2	2
39	2	2
132	2	2
66	2	2
89	2	2
112	2	2
33	2	2
109	2	2
83	2	2
27	2	2
23	2	2
50	2	2
125	2	1
77	2	2
61	2	2
18	2	2
126	2	2
70	2	2
24	2	2
131	2	2
35	2	2
106	2	2
111	2	2
117	2	2
100	2	2
134	2	3
71	2	2
82	2	2
47	2	2
86	2	2
119	2	2
96	2	2
120	2	2
98	2	2
64	2	2
81	2	2
118	2	2
34	2	2
59	2	2
28	2	2
95	2	2
88	2	2
283	3	3
441	3	4
438	3	3
343	3	3
190	3	3
475	3	3
354	3	3
507	3	3
301	3	3
385	3	3
472	3	3
545	3	3
508	3	4
320	3	3
583	3	3
171	3	2
435	3	3
346	3	3
519	3	3
234	3	3
170	3	2
313	3	2
329	3	3
467	3	3
499	3	4
526	3	3
157	3	3
546	3	3
537	3	4
153	3	3
392	3	3
307	3	3
348	3	3
378	3	3
253	3	3
194	3	3
319	3	3
466	3	3
178	3	3
335	3	3
200	3	3
359	3	4
278	3	3
553	3	3
344	3	4
505	3	3
552	3	3
459	3	3
449	3	3
496	3	4
450	3	3
332	3	3
290	3	3
236	3	3
525	3	4
568	3	4
258	3	3
334	3	3
191	3	2
340	3	2
142	3	3
219	3	3
248	3	4
265	3	3
355	3	3
322	3	3
563	3	4
309	3	3
478	3	3
476	3	3
308	3	3
493	3	3
252	3	3
370	3	3
295	3	3
379	3	3
243	3	3
325	3	3
380	3	3
400	3	3
462	3	4
154	3	3
165	3	3
368	3	3
423	3	3
237	3	3
272	3	3
222	3	2
230	3	3
530	3	3
271	3	3
361	3	3
306	3	3
444	3	3
447	3	3
388	3	3
455	3	4
428	3	3
398	3	3
162	3	2
566	3	3
169	3	3
274	3	3
415	3	3
318	3	3
183	3	3
199	3	3
277	3	3
418	3	3
345	3	4
544	3	4
282	3	3
416	3	3
365	3	3
220	3	3
509	3	3
474	3	3
458	3	3
518	3	3
390	3	3
249	3	3
429	3	3
321	3	3
465	3	3
228	3	3
422	3	3
582	3	3
261	3	3
300	3	3
323	3	3
409	3	4
241	3	2
548	3	3
201	3	3
182	3	2
189	3	3
235	3	3
523	3	3
532	3	4
250	3	2
147	3	2
206	3	3
160	3	3
303	3	3
244	3	2
562	3	3
503	3	3
397	3	3
263	3	3
549	3	3
224	3	3
151	3	2
574	3	3
383	3	3
356	3	3
571	3	4
554	3	3
245	3	3
337	3	2
490	3	3
269	3	3
139	3	2
510	3	4
391	3	3
440	3	3
213	3	3
531	3	4
208	3	3
