****** MODEL SUMMARY ******
{"decision_function_shape": "ovr", "kernel": "rbf", "C": 131072, "gamma": 0.00034722222222222224}
****** TRAIN SUMMARY ******
training num #568
training confusion matrix:
13	0	0	0	0
4	81	9	0	0
0	35	289	37	0
0	0	12	83	1
0	0	0	0	4
training accuracy:
1.0	0.8617021276595744	0.8005540166204986	0.8645833333333334	1.0
total training accuracy #0.827464788732
****** TEST SUMMARY ******
testing num #145
testing confusion matrix:
1	3	0	0	0
1	20	3	0	0
0	13	67	11	0
0	0	9	13	2
0	0	0	2	0
testing accuracy:
0.25	0.8333333333333334	0.7362637362637363	0.5416666666666666	0.0
total testing accuracy #0.696551724138
****** CASE SUMMARY ******
case num #11
case confusion matrix:
0	0	0	0	0
0	1	0	0	0
0	1	5	1	0
0	0	0	3	0
0	0	0	0	0
case accuracy:
0	1.0	0.7142857142857143	1.0	0
total case accuracy #0.818181818182
****** TRAIN DETAIL ******
1	1	1
9	1	1
15	1	1
14	1	1
11	1	1
5	1	1
12	1	1
10	1	1
0	1	1
2	1	1
7	1	1
16	1	1
8	1	1
94	2	2
104	2	2
23	2	2
109	2	2
56	2	2
117	2	2
35	2	2
119	2	2
116	2	2
106	2	2
22	2	2
76	2	2
42	2	1
28	2	2
47	2	2
58	2	2
89	2	2
90	2	2
34	2	2
71	2	2
70	2	2
24	2	2
110	2	2
38	2	2
37	2	2
128	2	3
44	2	2
79	2	2
134	2	3
19	2	2
73	2	2
72	2	2
30	2	2
61	2	2
81	2	2
68	2	2
66	2	2
129	2	2
78	2	2
85	2	2
62	2	2
84	2	2
39	2	2
114	2	3
49	2	2
67	2	2
96	2	2
51	2	2
17	2	2
18	2	1
69	2	3
113	2	1
64	2	2
101	2	3
74	2	2
53	2	2
82	2	2
27	2	2
75	2	2
83	2	2
118	2	2
55	2	2
59	2	2
102	2	2
103	2	2
54	2	2
111	2	2
65	2	2
20	2	2
92	2	3
108	2	3
133	2	3
124	2	3
107	2	2
40	2	2
123	2	2
33	2	2
31	2	2
63	2	1
25	2	2
46	2	2
26	2	2
29	2	2
87	2	2
88	2	2
80	2	2
86	2	2
48	2	2
97	2	2
60	2	2
115	2	2
131	2	2
100	2	2
121	2	2
202	3	4
584	3	3
415	3	3
355	3	3
136	3	2
217	3	3
248	3	4
199	3	3
283	3	3
492	3	3
332	3	3
474	3	3
498	3	4
309	3	3
253	3	3
262	3	3
349	3	3
434	3	4
338	3	3
341	3	3
472	3	3
168	3	2
247	3	3
251	3	3
503	3	3
314	3	3
500	3	3
369	3	3
412	3	3
166	3	3
180	3	2
315	3	3
215	3	3
580	3	3
280	3	2
473	3	3
268	3	3
361	3	3
135	3	3
453	3	3
270	3	3
377	3	3
360	3	3
359	3	4
319	3	3
348	3	3
163	3	3
457	3	4
197	3	3
159	3	3
167	3	3
448	3	3
411	3	3
260	3	3
583	3	3
357	3	3
281	3	3
452	3	3
461	3	3
582	3	3
572	3	4
282	3	3
164	3	2
479	3	3
533	3	3
556	3	3
546	3	3
494	3	3
463	3	3
470	3	3
174	3	3
307	3	3
326	3	3
162	3	2
445	3	3
337	3	2
201	3	3
137	3	2
509	3	3
141	3	2
318	3	3
408	3	3
405	3	3
196	3	3
427	3	3
513	3	3
295	3	3
424	3	3
323	3	3
346	3	3
483	3	3
193	3	3
303	3	3
227	3	3
257	3	2
231	3	3
384	3	3
228	3	3
335	3	3
242	3	3
336	3	3
345	3	4
550	3	3
145	3	2
394	3	3
389	3	3
294	3	3
443	3	3
354	3	3
271	3	3
442	3	3
364	3	3
486	3	3
350	3	3
465	3	3
151	3	3
191	3	2
493	3	3
501	3	3
525	3	4
302	3	3
235	3	3
564	3	3
552	3	3
449	3	3
554	3	3
403	3	4
517	3	3
401	3	3
320	3	3
439	3	3
569	3	3
431	3	3
579	3	3
390	3	3
539	3	3
507	3	3
255	3	3
198	3	2
156	3	3
205	3	3
347	3	3
184	3	3
179	3	2
261	3	3
200	3	3
469	3	3
150	3	2
468	3	3
195	3	3
298	3	3
490	3	3
560	3	3
161	3	3
266	3	3
437	3	3
223	3	2
243	3	3
238	3	3
489	3	3
530	3	3
224	3	3
441	3	3
365	3	3
376	3	3
203	3	2
511	3	3
456	3	3
378	3	3
218	3	3
518	3	3
425	3	4
527	3	3
236	3	3
301	3	3
535	3	3
542	3	3
352	3	3
340	3	2
423	3	3
155	3	2
549	3	3
565	3	3
577	3	3
277	3	3
515	3	3
297	3	3
537	3	4
