****** MODEL SUMMARY ******
{"decision_function_shape": "ovr", "gamma": 0.00026041666666666666, "C": 2097152, "kernel": "rbf"}
****** TRAIN SUMMARY ******
training num #426
training confusion matrix:
10	0	0	0	0
0	67	3	0	0
0	18	236	17	0
0	0	4	68	0
0	0	0	0	3
training accuracy:
1.0	0.9571428571428572	0.8708487084870848	0.9444444444444444	1.0
total training accuracy #0.901408450704
****** TEST SUMMARY ******
testing num #287
testing confusion matrix:
3	4	0	0	0
7	28	13	0	0
0	21	129	30	1
0	1	15	32	0
0	0	0	3	0
testing accuracy:
0.42857142857142855	0.5833333333333334	0.712707182320442	0.6666666666666666	0.0
total testing accuracy #0.668989547038
****** CASE SUMMARY ******
case num #11
case confusion matrix:
0	0	0	0	0
0	1	0	0	0
0	0	6	1	0
0	0	0	3	0
0	0	0	0	0
case accuracy:
0	1.0	0.8571428571428571	1.0	0
total case accuracy #0.909090909091
****** TRAIN DETAIL ******
10	1	1
2	1	1
14	1	1
3	1	1
11	1	1
7	1	1
5	1	1
16	1	1
13	1	1
8	1	1
112	2	2
87	2	2
28	2	2
48	2	2
129	2	2
33	2	2
50	2	2
77	2	2
103	2	2
75	2	2
46	2	2
113	2	2
47	2	2
31	2	2
102	2	2
93	2	2
126	2	2
21	2	2
115	2	2
108	2	2
53	2	2
66	2	2
41	2	2
57	2	2
51	2	2
67	2	2
106	2	2
127	2	2
43	2	3
114	2	2
96	2	2
85	2	2
81	2	2
100	2	2
26	2	2
123	2	2
40	2	2
122	2	2
36	2	2
64	2	2
30	2	2
59	2	2
19	2	2
25	2	2
55	2	2
20	2	2
65	2	2
39	2	2
121	2	2
99	2	2
23	2	2
95	2	2
69	2	3
70	2	2
118	2	2
74	2	2
35	2	2
52	2	2
119	2	2
132	2	2
27	2	2
17	2	2
111	2	2
54	2	2
104	2	3
97	2	2
71	2	2
110	2	2
42	2	2
34	2	2
528	3	3
553	3	3
187	3	3
379	3	3
496	3	3
524	3	3
271	3	3
316	3	3
137	3	2
501	3	3
246	3	2
278	3	3
355	3	3
581	3	3
369	3	3
424	3	3
188	3	3
209	3	3
451	3	3
394	3	3
331	3	3
422	3	4
144	3	3
414	3	3
309	3	3
372	3	3
492	3	3
288	3	3
171	3	2
386	3	3
267	3	3
168	3	2
210	3	3
261	3	3
229	3	3
204	3	3
363	3	3
430	3	3
582	3	3
417	3	3
135	3	3
362	3	4
157	3	3
453	3	3
199	3	3
236	3	3
458	3	3
576	3	3
217	3	3
565	3	3
467	3	3
202	3	3
263	3	3
567	3	3
293	3	3
470	3	3
412	3	3
222	3	2
448	3	2
575	3	4
152	3	3
436	3	3
233	3	3
297	3	3
224	3	3
487	3	4
472	3	3
282	3	3
237	3	3
299	3	3
434	3	3
535	3	3
250	3	2
177	3	3
317	3	3
361	3	3
175	3	3
388	3	3
552	3	3
584	3	3
534	3	3
343	3	3
206	3	3
516	3	3
438	3	3
253	3	3
385	3	3
241	3	3
275	3	3
478	3	3
457	3	4
480	3	4
301	3	3
529	3	3
335	3	3
226	3	3
406	3	3
169	3	3
488	3	3
315	3	3
270	3	3
416	3	3
328	3	3
539	3	3
413	3	3
464	3	3
151	3	3
286	3	3
418	3	3
181	3	2
373	3	3
408	3	3
399	3	3
179	3	3
371	3	3
497	3	4
227	3	3
441	3	3
410	3	3
149	3	3
155	3	2
465	3	3
358	3	3
365	3	3
203	3	3
195	3	3
521	3	3
432	3	3
364	3	3
579	3	3
346	3	3
562	3	3
146	3	2
540	3	3
476	3	3
311	3	3
156	3	3
336	3	3
461	3	3
548	3	3
289	3	3
329	3	3
383	3	3
475	3	3
507	3	3
444	3	3
180	3	3
377	3	3
559	3	3
300	3	3
159	3	3
312	3	3
469	3	3
142	3	3
194	3	3
435	3	3
310	3	3
266	3	3
341	3	3
269	3	3
255	3	3
392	3	3
395	3	3
340	3	2
523	3	3
170	3	2
512	3	4
338	3	3
172	3	2
342	3	3
527	3	3
574	3	3
307	3	3
460	3	3
252	3	3
166	3	3
324	3	3
321	3	3
400	3	3
425	3	3
359	3	4
298	3	3
585	3	3
411	3	3
427	3	3
356	3	3
244	3	3
174	3	3
185	3	3
569	3	3
256	3	3
216	3	3
218	3	3
230	3	3
375	3	3
323	3	3
147	3	3
367	3	4
500	3	3
221	3	3
401	3	3
268	3	3
234	3	3
189	3	3
533	3	3
